source_model,source_kind,source_label,source_attack,target_model,target_kind,target_label,dataset,transfer_acc,transfer_success_rate,conditioned_transfer_success_rate,source_attack_success_rate,normalized_transfer_rate,normalized_conditioned_transfer_rate,same_architecture,same_kind,pair_type
XceptionNet,Original,XceptionNet (Original),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs200_pretrain200,0.0092,0.9908,0.9917310802266002,,,,False,False,cross_arch_cross_kind
XceptionNet,Original,XceptionNet (Original),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs200_pretrain200,0.1315,0.8685,0.8473844975233078,,,,False,True,cross_arch_same_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,VGG16,Original,VGG16 (Original),Cifar100_epochs200_pretrain200,0.2546,0.7454000000000001,0.8275797069072723,,,,False,True,cross_arch_same_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs200_pretrain200,0.1167,0.8833,0.9098283350467682,,,,False,False,cross_arch_cross_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs200_pretrain200,0.0993,0.9007000000000001,0.9237879663705826,,,,False,True,cross_arch_same_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.228,0.772,0.8102244883775711,,,,False,False,cross_arch_cross_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs200_pretrain200,0.2119,0.7881,0.8300320655107498,,,,False,True,cross_arch_same_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,MobileNet,Original,MobileNet (Original),Cifar100_epochs200_pretrain200,0.1392,0.8608,0.8879456669092178,,,,False,True,cross_arch_same_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.2345,0.7655000000000001,0.8079607635736465,,,,True,False,same_arch_cross_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs200_pretrain200,0.068,0.9319999999999999,0.9747217502444983,,,,True,True,self_same_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs200_pretrain200,0.01,0.99,0.9915110357105732,,,,False,False,cross_arch_cross_kind
XceptionNet,Original,XceptionNet (Original),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs200_pretrain200,0.1525,0.8475,0.8713450282812119,,,,False,True,cross_arch_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.3669,0.6331,0.3961218595504761,,,,False,True,cross_arch_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.2488,0.7512,0.710526317358017,,,,False,False,cross_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.1812,0.8188,0.7271468043327332,,,,False,True,cross_arch_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.1865,0.8135,0.6952908635139465,,,,False,False,cross_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3333,0.6667000000000001,0.45013850927352905,,,,False,True,cross_arch_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs3_pretrain3,0.2804,0.7196,0.5387811660766602,,,,False,False,cross_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,MobileNet,Original,MobileNet (Original),Cifar10_epochs3_pretrain3,0.1682,0.8318,0.710526317358017,,,,False,False,cross_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3128,0.6872,0.4819944500923157,,,,False,True,cross_arch_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs3_pretrain3,0.3239,0.6760999999999999,0.5,,,,False,False,cross_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs3_pretrain3,0.1287,0.8713,0.7368420958518982,,,,True,True,self_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs3_pretrain3,0.2382,0.7618,0.6260387897491455,,,,True,False,same_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),FGSM,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.3651,0.6349,0.32809776067733765,0.9151,0.6938039558518195,0.3585376031879987,False,True,cross_arch_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),FGSM,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.2475,0.7525,0.6108202338218689,0.9151,0.8223145011474156,0.6674901473302032,False,False,cross_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.1807,0.8193,0.8010471165180206,0.9151,0.8953119877609005,0.8753656611496237,False,True,cross_arch_same_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.1857,0.8143,0.7469458878040314,0.9151,0.8898481040323462,0.816245096496592,False,False,cross_arch_cross_kind
ConvNeXt,Finetuned,ConvNeXt (Finetuned),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3355,0.6645,0.6247818470001221,0.9151,0.7261501475248606,0.6827470735440083,False,True,cross_arch_same_kind
